city,lat,lng,iso2
Canterbury,51.2800,1.0800,GB
Cardenden,56.1330,-3.2500,GB
Carlisle,54.8910,-2.9440,GB
Carlton,52.9670,-1.0880,GB
Carlton Colville,52.4540,1.6910,GB
Carluke,55.7337,-3.8343,GB
Carnforth,54.1230,-2.7660,GB
Carnoustie,56.5005,-2.7147,GB
Carshalton,51.3652,-0.1676,GB
Carterton,51.7600,-1.5900,GB
Castle Bromwich,52.5050,-1.7856,GB
Castle Donnington,52.8444,-1.3377,GB
Castleford,53.7160,-1.3560,GB
Castleton,53.5907,-2.1737,GB
Caterham,51.2803,-0.0816,GB
Catford,51.4452,-0.0207,GB
Caversham,51.4670,-0.9730,GB
Chaddesden,52.9301,-1.4383,GB
Chalfont Saint Giles,51.6320,-0.5760,GB
Chalfont Saint Peter,51.6070,-0.5560,GB
Chalford,51.7238,-2.1491,GB
Chandlers Ford,50.9840,-1.3792,GB
Chapel en le Frith,53.3220,-1.9170,GB
Chapelhall,55.8450,-3.9472,GB
Chapeltown,53.4620,-1.4660,GB
Chard,50.8728,-2.9587,GB
Charlton Kings,51.8877,-2.0413,GB
Chatham,51.3700,0.5200,GB
Chatteris,52.4560,0.0550,GB
Cheadle,52.9849,-1.9865,GB
Cheadle,53.3933,-2.2113,GB
Cheadle Hulme,53.3761,-2.1897,GB
Cheam,51.3600,-0.2100,GB
Cheddar,51.2790,-2.7780,GB
Cheddleton,53.0640,-2.0430,GB
Chellaston,52.8671,-1.4384,GB
Chelmsford,51.7361,0.4798,GB
Chelsfield,51.3582,0.1278,GB
Cheltenham,51.9000,-2.0667,GB
Chepstow,51.6420,-2.6750,GB
Cherry Hinton,52.1849,0.1760,GB
Chertsey,51.3902,-0.5074,GB
Chesham,51.7120,-0.6120,GB
Cheshunt,51.7020,-0.0350,GB
Chester,53.1900,-2.8900,GB
Chester-le-Street,54.8594,-1.5699,GB
Chichester,50.8365,-0.7792,GB
Chickerell,50.6240,-2.5047,GB
Chigwell,51.6225,0.0723,GB
Childwall,53.3950,-2.8810,GB
Chilwell,52.9160,-1.2350,GB
Chingford,51.6310,0.0160,GB
Chinnor,51.7020,-0.9110,GB
Chippenham,51.4585,-2.1158,GB
Chipping Norton,51.9400,-1.5500,GB
Chipping Ongar,51.7030,0.2440,GB
Chipping Sodbury,51.5380,-2.3940,GB
Chislehurst,51.4120,0.0750,GB
Chobham,51.3480,-0.6040,GB
Choppington,55.1450,-1.6010,GB
Chorley,53.6530,-2.6320,GB
Chorleywood,51.6500,-0.5100,GB
Christchurch,50.7300,-1.7800,GB
Church,53.7550,-2.3860,GB
Church Gresley,52.7600,-1.5660,GB
Churchdown,51.8800,-2.1700,GB
Cinderford,51.8225,-2.4989,GB
Cirencester,51.7190,-1.9680,GB
Clacton-on-Sea,51.7918,1.1457,GB
Clay Cross,53.1637,-1.4128,GB
Claygate,51.3600,-0.3420,GB
Clayton,53.7820,-1.8135,GB
Clayton le Moors,53.7750,-2.3840,GB
Cleator Moor,54.5211,-3.5119,GB
Cleckheaton,53.7250,-1.7190,GB
Cleethorpes,53.5533,-0.0215,GB
Clevedon,51.4380,-2.8540,GB
Clifton,52.9040,-1.1770,GB
Clifton,53.9721,-1.0979,GB
Cliftonville,51.3881,1.4046,GB
Clitheroe,53.8711,-2.3916,GB
Clowne,53.2760,-1.2630,GB
Clydach,51.6900,-3.9100,GB
Clydebank,55.8997,-4.4006,GB
Coatbridge,55.8625,-4.0266,GB
Cobham,51.3290,-0.4090,GB
Cockenzie,55.9690,-2.9620,GB
Cockermouth,54.6613,-3.3620,GB
Codsall,52.6267,-2.1924,GB
Colchester,51.8917,0.9030,GB
Coleford,51.7910,-2.6162,GB
Coleshill,52.4990,-1.7080,GB
Colnbrook,51.4835,-0.5221,GB
Colne,53.8554,-2.1756,GB
Colney Heath,51.7353,-0.2564,GB
Colwyn Bay,53.2900,-3.7000,GB
Congleton,53.1620,-2.2170,GB
Conisbrough,53.4790,-1.2270,GB
Connahs Quay,53.2179,-3.0573,GB
Consett,54.8500,-1.8300,GB
Conwy,53.2800,-3.8300,GB
Cookstown,54.6470,-6.7450,GB
Coppull,53.6200,-2.6610,GB
Corby,52.4914,-0.6965,GB
Corfe Mullen,50.7701,-2.0175,GB
Corsham,51.4300,-2.1900,GB
Coseley,52.5500,-2.0830,GB
Cosham,50.8424,-1.0660,GB
Costessey,52.6602,1.2161,GB
Cotgrave,52.9140,-1.0420,GB
Cottenham,52.2865,0.1244,GB
Cottingham,53.7822,-0.4136,GB
Coulsdon,51.3211,-0.1386,GB
Coundon,54.6637,-1.6341,GB
Countesthorpe,52.5550,-1.1400,GB
Cove,51.2965,-0.7939,GB
Coventry,52.4081,-1.5106,GB
Cowdenbeath,56.1100,-3.3500,GB
Cowes,50.7595,-1.3002,GB
Cowley,51.7330,-1.2150,GB
Cowley,51.5280,-0.4810,GB
Coxhoe,54.7140,-1.5030,GB
Cramlington,55.0820,-1.5850,GB
Cramond,55.9797,-3.3007,GB
Cranbrook,51.0967,0.5356,GB
Cranleigh,51.1363,-0.4784,GB
Crawley,51.1092,-0.1872,GB
Crayford,51.4491,0.1812,GB
Crediton,50.7910,-3.6560,GB
Crewe,53.0990,-2.4400,GB
Crewkerne,50.8803,-2.7939,GB
Crieff,56.3757,-3.8426,GB
Crigglestone,53.6440,-1.5226,GB
Crofton,53.6570,-1.4270,GB
Cromer,52.9310,1.3020,GB
